#code	score
4de1_ligand	-19.147683
4de1_105	0.923583
4de1_110	2.612364
4de1_127	41.575672
4de1_14	-8.767129
4de1_142	12.880043
4de1_150	-10.125134
4de1_176	-5.637771
4de1_190	-14.45419
4de1_191	6.951019
4de1_195	-4.304942
4de1_196	5.263722
4de1_199	22.606243
4de1_203	60.936267
4de1_215	21.311727
4de1_237	17.25789
4de1_25	-2.135091
4de1_275	31.147433
4de1_277	26.30222
4de1_289	16.131415
4de1_292	12.176451
4de1_309	21.705103
4de1_317	54.193563
4de1_340	24.872356
4de1_366	-8.196089
4de1_370	2.177288
4de1_405	79.149274
4de1_407	88.347592
4de1_408	39.69064
4de1_412	120.901694
4de1_424	19.678387
4de1_425	57.955961
4de1_426	27.23948
4de1_431	139.737765
4de1_432	42.116468
4de1_433	41.669644
4de1_436	95.062139
4de1_438	32.055891
4de1_440	115.190482
4de1_458	103.851445
4de1_460	107.978075
4de1_466	91.681294
4de1_474	97.091824
4de1_482	89.653469
4de1_484	3.858544
4de1_487	38.464297
4de1_491	89.347057
4de1_509	55.532956
4de1_514	19.304473
4de1_519	22.518589
4de1_521	19.28933
4de1_531	99.73492
4de1_538	42.362077
4de1_541	62.654236
4de1_545	56.103963
4de1_550	5.724594
4de1_552	80.883768
4de1_553	51.290346
4de1_558	47.980523
4de1_564	71.726438
4de1_567	58.893362
4de1_575	136.174013
4de1_579	75.643884
4de1_581	10.844849
4de1_582	114.62349
4de1_586	78.258121
4de1_590	62.25675
4de1_593	77.195517
4de1_596	36.697092
4de1_598	55.418189
4de1_620	98.067642
4de1_633	34.617337
4de1_636	74.983997
4de1_659	70.827576
4de1_661	50.431538
4de1_664	97.631597
4de1_667	54.017071
4de1_674	28.737325
4de1_675	32.028834
4de1_676	70.691039
4de1_682	142.843613
4de1_697	148.105574
4de1_699	10.052136
4de1_711	80.715563
4de1_715	94.610732
4de1_728	53.47588
4de1_733	51.834625
4de1_738	102.300556
4de1_742	66.403397
4de1_744	63.882212
4de1_745	61.760425
4de1_748	62.710313
4de1_749	59.490957
4de1_750	58.174327
4de1_753	64.638404
4de1_755	60.336357
4de1_759	57.571957
4de1_761	55.657912
4de1_811	104.033037
4de1_84	8.643545
4de1_88	-17.630441
