#code	score
3fv2_ligand	-40.03122
3fv2_172	-33.727991
3fv2_177	-30.516642
3fv2_200	-14.752789
3fv2_298	-25.453701
3fv2_302	-38.3894
3fv2_408	18.413424
3fv2_409	39.598358
3fv2_412	46.538594
3fv2_42	-34.650439
3fv2_424	78.832704
3fv2_429	54.237471
3fv2_430	85.603328
3fv2_459	57.600713
3fv2_466	54.503752
3fv2_484	99.404855
3fv2_485	60.827937
3fv2_488	64.728415
3fv2_489	70.702592
3fv2_500	64.92206
3fv2_503	8.83925
3fv2_509	27.121756
3fv2_510	60.055236
3fv2_514	30.693463
3fv2_517	40.438839
3fv2_520	43.638076
3fv2_547	46.625247
3fv2_548	69.464443
3fv2_556	63.656615
3fv2_559	45.931862
3fv2_563	49.643503
3fv2_566	41.787349
3fv2_576	63.687071
3fv2_582	81.410301
3fv2_588	75.05164
3fv2_590	118.901177
3fv2_592	26.211296
3fv2_613	37.714278
3fv2_623	65.981284
3fv2_626	30.607329
3fv2_642	75.420056
3fv2_652	63.156829
3fv2_657	96.715975
3fv2_658	90.635056
3fv2_675	54.195459
3fv2_676	66.035708
3fv2_681	73.070806
3fv2_684	50.515488
3fv2_688	99.586403
3fv2_699	55.929531
3fv2_832	-0.250158
