#code	score
3n76_ligand	-43.868784
3n76_219	-21.20681
3n76_261	-29.802465
3n76_279	-35.761152
3n76_403	31.299424
3n76_406	38.918681
3n76_407	35.355378
3n76_419	48.22011
3n76_429	38.651436
3n76_432	73.389802
3n76_440	43.25897
3n76_441	87.817933
3n76_455	47.37498
3n76_459	19.670168
3n76_463	51.695068
3n76_466	27.350402
3n76_470	25.773444
3n76_476	35.847503
3n76_480	51.331229
3n76_483	64.752262
3n76_484	36.646785
3n76_486	31.461285
3n76_488	47.975277
3n76_491	14.385895
3n76_494	21.431088
3n76_526	51.24206
3n76_527	72.702085
3n76_539	64.378371
3n76_552	78.685292
3n76_558	77.798004
3n76_574	81.826979
3n76_577	106.324824
3n76_578	60.091881
3n76_580	108.281966
3n76_585	56.989486
3n76_586	55.112635
3n76_587	61.95815
3n76_594	114.666538
3n76_606	37.206535
3n76_620	103.042874
3n76_630	38.750062
3n76_632	55.780826
3n76_633	73.169473
3n76_641	54.833301
3n76_642	81.583243
3n76_662	96.378589
3n76_665	57.079567
3n76_676	65.80187
3n76_689	120.198212
3n76_692	65.565051
3n76_693	100.726751
3n76_695	103.008153
3n76_700	79.772029
3n76_728	-23.221487
3n76_737	-13.977447
3n76_749	-21.697318
3n76_758	-30.634748
3n76_760	-14.614004
3n76_782	25.407782
3n76_878	-13.009504
3n76_884	-23.696966
3n76_885	-12.766834
