#code	score
2qbp_ligand	-23.32769
2qbp_100	33.330849
2qbp_103	22.967226
2qbp_110	46.983226
2qbp_118	53.897934
2qbp_125	13.403378
2qbp_13	47.570227
2qbp_152	75.2586
2qbp_155	27.562977
2qbp_158	36.909765
2qbp_160	16.550606
2qbp_168	25.19494
2qbp_187	21.582526
2qbp_19	37.152199
2qbp_191	29.320327
2qbp_204	51.52814
2qbp_207	37.953821
2qbp_208	56.520625
2qbp_225	22.749327
2qbp_23	36.630903000000004
2qbp_233	24.33855
2qbp_234	34.270709
2qbp_239	26.357825
2qbp_255	40.153929
2qbp_256	71.481337
2qbp_259	34.440574
2qbp_260	46.462413
2qbp_265	52.645981
2qbp_268	56.097345
2qbp_27	40.841426
2qbp_272	23.710979
2qbp_276	62.794979
2qbp_28	38.611652
2qbp_283	28.804122
2qbp_286	41.503922
2qbp_288	19.742957
2qbp_29	22.817788
2qbp_292	46.331094
2qbp_297	28.387606
2qbp_310	29.972716
2qbp_35	34.614971
2qbp_368	26.403786
2qbp_37	60.288663
2qbp_371	21.130291
2qbp_411	131.339479
2qbp_415	178.056749
2qbp_463	156.591078
2qbp_464	71.542932
2qbp_488	259.605486
2qbp_489	133.609246
2qbp_491	181.138282
2qbp_498	169.858524
2qbp_50	0.705409
2qbp_503	15.103927
2qbp_504	119.407763
2qbp_528	128.170084
2qbp_53	34.020697
2qbp_546	56.414007
2qbp_549	45.036347
2qbp_554	149.326762
2qbp_558	142.630215
2qbp_559	90.666411
2qbp_561	176.074711
2qbp_567	128.397034
2qbp_572	79.088419
2qbp_585	38.255093
2qbp_591	128.17525
2qbp_593	17.47567
2qbp_596	105.310048
2qbp_608	127.54953
2qbp_615	111.662684
2qbp_622	151.016617
2qbp_623	126.665688
2qbp_630	150.960405
2qbp_631	96.955654
2qbp_648	67.651814
2qbp_650	133.272289
2qbp_654	151.18907
2qbp_656	111.174358
2qbp_665	149.852519
2qbp_676	133.721826
2qbp_690	97.793244
2qbp_693	150.66576
2qbp_695	109.841178
2qbp_71	15.598972
2qbp_74	34.645423
2qbp_741	47.131256
2qbp_744	19.76591
2qbp_78	43.002312
2qbp_79	49.050491
2qbp_80	21.791968
2qbp_84	16.234801
2qbp_85	57.05883
2qbp_890	25.958648
2qbp_92	43.335729
2qbp_94	76.648393
2qbp_97	76.969752
