#code	score
3k5v_101	28.761244
3k5v_117	30.023425
3k5v_123	-1.535357
3k5v_152	11.9767
3k5v_153	40.983714
3k5v_171	34.853141
3k5v_174	44.270131
3k5v_189	-13.82784
3k5v_199	43.021567
3k5v_206	30.936734
3k5v_211	27.788726
3k5v_218	-2.599602
3k5v_236	19.044624
3k5v_274	57.494375
3k5v_275	47.110179
3k5v_296	30.618684
3k5v_301	-7.07953
3k5v_321	-3.375974
3k5v_324	-3.73538
3k5v_330	-15.832043
3k5v_333	-20.197022
3k5v_334	26.145173
3k5v_335	8.673524
3k5v_337	3.651412
3k5v_367	2.007556
3k5v_382	23.066025
3k5v_383	14.252455
3k5v_385	-19.9868
3k5v_386	-19.984426
3k5v_391	38.235845
3k5v_393	-13.328859
3k5v_400	-2.729481
3k5v_429	103.740242
3k5v_431	99.982837
3k5v_433	98.07362
3k5v_442	94.421648
3k5v_456	70.768482
3k5v_468	76.563382
3k5v_484	103.409628
3k5v_490	100.662717
3k5v_493	68.234655
3k5v_498	42.001859
3k5v_499	63.215674
3k5v_541	97.31075
3k5v_543	49.433152
3k5v_548	67.718553
3k5v_558	47.643946
3k5v_561	75.232524
3k5v_563	59.255977
3k5v_588	96.013874
3k5v_592	79.140454
3k5v_593	66.666366
3k5v_601	136.594837
3k5v_626	82.952833
3k5v_630	61.279508
3k5v_640	78.101637
3k5v_658	118.847567
3k5v_664	-3.480876
3k5v_666	64.422184
3k5v_686	152.157638
3k5v_710	6.047373
3k5v_713	78.873588
3k5v_727	8.030009
3k5v_729	88.452363
3k5v_732	68.858443
3k5v_738	9.871555
3k5v_740	74.290646
3k5v_742	29.123242
3k5v_757	26.956391
3k5v_759	23.524864
3k5v_762	80.971444
3k5v_769	33.854237
3k5v_772	57.160085
3k5v_774	68.795296
3k5v_775	66.590083
3k5v_776	47.232558
3k5v_810	16.754771
3k5v_842	18.085593
3k5v_843	40.322734
3k5v_851	71.740548
3k5v_852	34.900761
3k5v_866	9.468815
3k5v_886	51.254661
3k5v_891	20.998968
3k5v_928	56.93656
3k5v_953	1.8761
3k5v_960	46.770142
3k5v_981	10.236182
