#code	score
1y6r_232	-33.753498
1y6r_288	-4.73813
1y6r_405	8.954093
1y6r_406	48.587947
1y6r_413	74.039521
1y6r_419	56.146407
1y6r_424	28.700227
1y6r_429	0.499707
1y6r_430	66.252088
1y6r_434	43.789254
1y6r_438	73.263959
1y6r_440	28.378553
1y6r_445	57.308388
1y6r_450	148.87013
1y6r_455	50.731961
1y6r_457	66.36377
1y6r_463	77.16043
1y6r_473	55.080927
1y6r_476	25.433492
1y6r_480	15.050205
1y6r_481	28.071897
1y6r_482	71.609415
1y6r_484	57.489476
1y6r_496	30.623725
1y6r_510	54.973
1y6r_535	68.588502
1y6r_551	29.685378
1y6r_570	48.045743
1y6r_572	80.552398
1y6r_575	69.313271
1y6r_579	73.355736
1y6r_595	57.110536
1y6r_603	64.941345
1y6r_604	74.885624000000007
1y6r_613	51.105569
1y6r_645	34.578333
1y6r_650	67.469178
1y6r_652	94.317623
1y6r_655	30.200863
1y6r_656	90.407615
1y6r_657	74.45401
1y6r_661	115.956632
1y6r_666	27.287802
1y6r_678	44.073428
1y6r_694	88.744652
1y6r_696	69.378406
1y6r_698	69.405872
1y6r_734	-18.763639
1y6r_806	-40.279375
1y6r_808	-41.756588
1y6r_809	-28.82126
1y6r_819	-40.928681
1y6r_858	-21.910695
1y6r_925	-22.088439
1y6r_947	-30.906607
1y6r_968	-28.609807
