#code	score
1r5y_113	-7.675719
1r5y_118	43.568996
1r5y_167	-19.739053
1r5y_179	6.814457
1r5y_180	8.295932
1r5y_181	-12.533278
1r5y_197	-4.093638
1r5y_270	2.577535
1r5y_317	10.750323
1r5y_322	-1.137277
1r5y_324	9.54864
1r5y_341	-16.838348
1r5y_397	7.695713
1r5y_402	31.167654
1r5y_405	67.136509
1r5y_409	72.858006
1r5y_412	34.376165
1r5y_416	56.94626
1r5y_423	34.771264
1r5y_425	23.813465
1r5y_426	67.617454
1r5y_432	109.127426
1r5y_434	78.479582
1r5y_441	25.275767
1r5y_443	72.129034
1r5y_445	41.307718
1r5y_452	45.22387
1r5y_453	42.631294
1r5y_464	42.575411
1r5y_469	34.265012
1r5y_477	44.968223
1r5y_480	12.916175
1r5y_496	35.28636
1r5y_497	87.558247
1r5y_498	27.464344
1r5y_524	69.569496
1r5y_537	67.784473
1r5y_538	60.520076
1r5y_540	29.375683
1r5y_541	50.431007
1r5y_542	36.875036
1r5y_545	59.106173
1r5y_547	39.368674
1r5y_553	62.515711
1r5y_562	63.456845
1r5y_566	56.666891
1r5y_568	74.740741
1r5y_571	41.031113
1r5y_579	45.655774
1r5y_583	71.994916
1r5y_584	77.8514
1r5y_591	39.075444
1r5y_592	39.108569
1r5y_595	19.371529
1r5y_599	56.745057
1r5y_616	25.52363
1r5y_639	46.530663
1r5y_641	52.002786
1r5y_686	101.082248
1r5y_691	46.133526
1r5y_694	87.954057
1r5y_727	90.451724
1r5y_732	28.708068
1r5y_733	31.514389
1r5y_735	40.542794
1r5y_745	90.843371
1r5y_746	65.067075
1r5y_751	93.965367
1r5y_755	30.494902
1r5y_759	56.47277
1r5y_762	66.509786
1r5y_763	54.364561
1r5y_766	74.823065
1r5y_767	50.395914
1r5y_770	56.136886
1r5y_776	44.028458
1r5y_777	85.677998
1r5y_780	9.703961
1r5y_782	9.437241
1r5y_783	9.789825
1r5y_785	-1.709304
1r5y_786	22.333695
1r5y_787	18.896516
1r5y_791	102.383365
1r5y_820	16.77974
1r5y_853	77.374455
1r5y_868	86.785562
1r5y_870	42.122363
1r5y_883	49.384668
1r5y_887	83.413727
1r5y_90	-3.328514
1r5y_928	82.100879
1r5y_987	89.453057
