#code	score
4mgd_ligand	-22.05413
4mgd_1000	-4.632097
4mgd_132	0.582877
4mgd_223	0.941428
4mgd_24	-17.37979
4mgd_272	-15.804391
4mgd_283	-13.378885
4mgd_425	6.947843
4mgd_427	-9.493946
4mgd_428	4.932219
4mgd_455	-6.323286
4mgd_467	9.347078
4mgd_469	19.255492
4mgd_520	2.771125
4mgd_568	15.142061
4mgd_571	28.944036
4mgd_579	27.237949
4mgd_586	20.870519
4mgd_609	33.035877
4mgd_660	41.574948
4mgd_669	35.404332
4mgd_683	72.269111
4mgd_690	36.062062
4mgd_732	-9.687239
4mgd_753	6.791631
4mgd_761	14.5622
4mgd_763	15.720845
4mgd_768	25.044488
4mgd_772	28.395761
4mgd_779	14.227033
4mgd_781	16.455978000000002
4mgd_782	29.945901
4mgd_783	16.384173
4mgd_784	18.525492
4mgd_790	20.306503
4mgd_791	41.1232
4mgd_792	69.985062
4mgd_793	49.041488
4mgd_795	51.269993
4mgd_799	41.552182
4mgd_800	88.745125
4mgd_820	-3.547694
4mgd_829	-7.476066
4mgd_894	3.050922
4mgd_95	-9.704426
4mgd_96	-25.536756
