#code	score
1a30	-6651.223831
1bcu	-4014.81888
1bzc	-6743.913085
1c5z	-2405.151306
1e66	-7759.319139
1eby	-16145.920619
1g2k	-15012.911257
1gpk	-6458.437174
1gpn	-7086.240892
1h22	-11964.329403
1h23	-12795.936746
1k1i	-9048.599459
1lpg	-9594.503688
1mq6	-7734.388453
1nc1	-7195.727358
1nc3	-6486.438533
1nvq	-12598.59681
1o0h	-6696.278456
1o3f	-6540.964556
1o5b	-3515.187603
1owh	-6294.037005
1oyt	-9916.906943
1p1n	-5301.41452
1p1q	-4327.022856
1ps3	-5399.953234
1pxn	-7051.116796
1q8t	-5866.341588
1q8u	-7724.615206
1qf1	-8005.909738
1qkt	-6678.237795
1r5y	-3587.40882
1s38	-3859.900719
1sqa	-7991.15152
1syi	-5571.079169
1u1b	-8533.292425
1uto	-2365.302759
1vso	-6251.396214
1w4o	-4646.397017
1y6r	-7070.491313
1yc1	-9559.126631
1ydr	-7167.825686
1ydt	-10021.413121
1z6e	-10541.425088
1z95	-10893.007011
1z9g	-4817.902117
2al5	-5276.010558
2br1	-8283.783895
2brb	-6833.511134
2c3i	-6924.628324
2cbv	-3850.891846
2cet	-8073.042959
2fvd	-9945.505974
2fxs	-7558.503117
2hb1	-3979.428472
2iwx	-7186.253959
2j78	-4497.067499
2j7h	-3185.992469
2p15	-12266.973641
2p4y	-13490.187378
2pog	-7333.435143
2qbp	-8041.340167
2qbq	-8370.135532
2qbr	-7503.575865
2qe4	-8270.901629
2qnq	-13517.627147
2r9w	-8119.780958
2v00	-3808.6998
2v7a	-10227.32325
2vkm	-16424.863697
2vvn	-5748.896812
2vw5	-10635.954561
2w4x	-5261.843652
2w66	-5488.783458
2wbg	-7769.517349
2wca	-7166.912672
2weg	-3680.23579
2wer	-7120.504897
2wn9	-6743.768684
2wnc	-6535.544063
2wtv	-10910.72565
2wvt	-4050.128877
2x00	-12281.961441
2xb8	-7939.332095
2xbv	-11115.096663
2xdl	-5201.459461
2xii	-8203.743226
2xj7	-5412.489108
2xnb	-8802.846456
2xys	-8621.621378
2y5h	-8868.663033
2yfe	-7704.347457
2yge	-12230.100651
2yki	-12055.725374
2ymd	-3985.380032
2zb1	-8147.610421
2zcq	-7779.531401
2zcr	-8937.703443
2zda	-9075.549428
2zy1	-7897.499711
3acw	-6398.916666
3ag9	-10267.30029
3ao4	-4500.435528
3arp	-10282.683568
3arq	-9572.956537
3aru	-5097.611378
3arv	-6249.073851
3ary	-4251.264788
3b1m	-12310.797407
3b27	-5079.271683
3b5r	-10681.522452
3b65	-9311.542187
3b68	-11652.325609
3bgz	-7516.704218
3bv9	-12824.800135
3cj4	-6618.227497
3coy	-10861.393692
3coz	-10357.898116
3d4z	-4518.051663
3d6q	-4059.786988
3dd0	-4989.811779
3dx1	-2680.900063
3dx2	-3960.587916
3dxg	-4669.907062
3e5a	-10030.782756
3e92	-8437.590579
3e93	-11932.154467
3ebp	-6411.662003
3ehy	-5119.583592
3ejr	-7931.432452
3f3a	-2872.199869
3f3c	-4473.269521
3f3d	-2895.984177
3f3e	-2954.072257
3fcq	-3936.932905
3fur	-9961.790799
3fv1	-7763.810177
3fv2	-7388.661509
3g0w	-8895.43916
3g2n	-7607.703701
3g2z	-3231.517209
3g31	-2568.822918
3gbb	-6496.23736
3gc5	-6543.31487
3ge7	-8244.622576
3gnw	-15591.516903
3gr2	-2913.073449
3gv9	-2824.774865
3gy4	-2742.363287
3ivg	-7732.221521
3jvr	-4229.422995
3jvs	-4017.394336
3jya	-4489.020891
