#code	score
1a30	-5371.066969
1bcu	-3484.806264
1bzc	-5552.044415
1c5z	-2192.451962
1e66	-6478.233939
1eby	-13050.766948
1g2k	-12074.139526
1gpk	-5527.691273
1gpn	-6032.224506
1h22	-9794.943565
1h23	-10459.325567
1k1i	-7291.017978
1lpg	-7444.9799
1mq6	-5977.829237
1nc1	-6166.92066
1nc3	-5607.741877
1nvq	-10211.231352
1o0h	-5547.379906
1o3f	-5455.022502
1o5b	-3101.452763
1owh	-5313.41376
1oyt	-8019.548123
1p1n	-4497.092145
1p1q	-3767.944408
1ps3	-4653.562562
1pxn	-5982.451119
1q8t	-4916.061389
1q8u	-6378.761528
1qf1	-6620.397258
1qkt	-5655.927521
1r5y	-3185.854503
1s38	-3412.820177
1sqa	-6573.442262
1syi	-4789.577902
1u1b	-6258.819423
1uto	-2106.425594
1vso	-5108.525256
1w4o	-3911.191797
1y6r	-6088.650769
1yc1	-7889.392947
1ydr	-5997.818669
1ydt	-8103.469927
1z6e	-8571.485773
1z95	-8769.803789
1z9g	-4098.41076
2al5	-4542.092108
2br1	-6929.879398
2brb	-5726.593968
2c3i	-5903.685992
2cbv	-3406.452042
2cet	-6752.417953
2fvd	-8132.547754
2fxs	-6308.552511
2hb1	-3323.336827
2iwx	-6143.875344
2j78	-3923.635378
2j7h	-2845.187877
2p15	-9857.460254
2p4y	-10763.719392
2pog	-6099.309981
2qbp	-6289.115775
2qbq	-6790.196446
2qbr	-6117.564458
2qe4	-6803.055579
2qnq	-10909.855704
2r9w	-6559.299719
2v00	-3090.273268
2v7a	-8399.446968
2vkm	-13028.302654
2vvn	-4874.804939
2vw5	-8549.922796
2w4x	-4425.816511
2w66	-4683.468571
2wbg	-6465.459901
2wca	-5768.193833
2weg	-3179.777895
2wer	-6029.321748
2wn9	-5519.436115
2wnc	-5528.740011
2wtv	-8871.713277
2wvt	-3527.062992
2x00	-9905.347277
2xb8	-6578.269122
2xbv	-8935.704161
2xdl	-4503.899522
2xii	-6761.234407
2xj7	-4604.378942
2xnb	-7397.618772
2xys	-7214.810133
2y5h	-7213.449575
2yfe	-6286.005303
