#code	score
4gfm_183	43.150886
4gfm_214	-5.16048
4gfm_219	45.147599
4gfm_225	-8.118156
4gfm_249	-7.79796
4gfm_251	-15.092778
4gfm_271	76.208806
4gfm_286	1.227003
4gfm_291	-1.953344
4gfm_373	26.110084
4gfm_408	29.501866
4gfm_415	46.708456
4gfm_425	41.583921
4gfm_428	65.785771
4gfm_433	37.510479
4gfm_450	51.978334
4gfm_456	47.662488
4gfm_466	40.312995
4gfm_467	58.217602
4gfm_469	44.953695
4gfm_477	50.51891
4gfm_487	48.668504
4gfm_488	63.789994
4gfm_49	34.047467
4gfm_496	64.606145
4gfm_506	63.151474
4gfm_508	73.670036
4gfm_528	21.820841
4gfm_553	24.179952
4gfm_558	28.679478
4gfm_565	39.629086
4gfm_568	65.035926
4gfm_576	34.164319
4gfm_578	77.984037
4gfm_585	52.695218
4gfm_595	89.258523
4gfm_600	38.80722
4gfm_604	34.679464
4gfm_61	12.632546
4gfm_614	74.954103
4gfm_623	74.093277
4gfm_624	48.358135
4gfm_649	41.587779
4gfm_654	60.219691
4gfm_665	60.301118
4gfm_668	36.784292
4gfm_681	49.584284
4gfm_685	43.851008
4gfm_719	13.920855
4gfm_729	74.170659
4gfm_734	38.952097
4gfm_735	47.622879
4gfm_744	47.128595
4gfm_745	49.286921
4gfm_749	31.935596
4gfm_751	69.430157
4gfm_755	70.444375
4gfm_763	58.063543
4gfm_768	59.764438
4gfm_769	47.912635
4gfm_774	73.118165
4gfm_779	55.967283
4gfm_780	47.701312
4gfm_782	57.118297
4gfm_785	98.703759
4gfm_788	62.870435
4gfm_789	56.766605
4gfm_793	67.663818
4gfm_824	34.547442
4gfm_827	51.944757
4gfm_832	11.051885
4gfm_836	53.792766
4gfm_842	36.412635
4gfm_857	52.141051
4gfm_859	46.39761
4gfm_875	62.28449
4gfm_876	58.091696
4gfm_879	52.698558
4gfm_890	37.356395
4gfm_913	-7.124912
4gfm_926	11.211914
4gfm_992	16.879091
4gfm_994	63.200537
