#code	score
3kr8_419	25.69589
3kr8_422	22.743183
3kr8_428	24.121308
3kr8_441	59.255984
3kr8_442	36.78521
3kr8_453	55.051083
3kr8_459	36.721662
3kr8_460	63.641221
3kr8_470	70.840657
3kr8_475	137.159779
3kr8_479	48.261213
3kr8_489	48.554517
3kr8_492	84.036363
3kr8_498	33.93271
3kr8_499	60.8621
3kr8_505	3.969489
3kr8_558	103.859571
3kr8_568	65.015037
3kr8_579	48.491273
3kr8_582	36.948476
3kr8_584	80.082519
3kr8_585	59.269932
3kr8_595	57.519103
3kr8_598	63.47022
3kr8_609	22.65748
3kr8_617	57.801144
3kr8_619	48.020609
3kr8_640	91.051086
3kr8_646	84.480845
3kr8_650	52.279456
3kr8_653	11.906144
3kr8_656	84.079509
3kr8_658	56.614234
3kr8_661	51.900984
3kr8_664	81.83812
3kr8_674	36.106754
3kr8_683	39.056081
3kr8_690	43.845956
3kr8_695	106.283161
3kr8_696	56.295502
3kr8_699	48.82743
3kr8_702	50.443601
3kr8_728	58.677372
3kr8_731	42.773498
3kr8_745	39.870623
3kr8_747	27.552434
3kr8_756	57.464046
3kr8_757	86.932247
3kr8_759	30.528353
3kr8_761	52.386054
3kr8_763	61.683834
3kr8_765	5.324515
3kr8_767	48.869296
3kr8_768	47.861031
3kr8_771	113.457464
3kr8_772	46.60931
3kr8_776	68.226781
3kr8_779	91.717458
3kr8_780	83.075338
3kr8_781	74.685721
3kr8_783	109.011587
3kr8_785	20.470869
3kr8_787	17.8816
3kr8_807	78.249709
3kr8_819	67.820894
3kr8_826	65.964612
3kr8_852	67.885596
3kr8_856	37.624493
3kr8_870	59.155895
3kr8_876	47.144528
3kr8_882	33.929889
3kr8_884	27.725856
3kr8_894	18.7246
3kr8_896	5.31672
3kr8_910	79.491735
3kr8_922	63.125415
3kr8_958	41.405837
3kr8_965	22.965521
3kr8_969	94.819967
3kr8_971	36.101911
3kr8_980	44.297231
