#code	score
4djv_105	0.163391
4djv_136	17.999951
4djv_159	23.34966
4djv_164	-3.522581
4djv_17	45.219042
4djv_175	21.599115
4djv_2	36.505623
4djv_21	-0.46493
4djv_212	-21.910503
4djv_29	7.90102
4djv_314	12.844391
4djv_33	29.482867
4djv_335	-10.462057
4djv_336	-18.163008
4djv_349	-8.837424
4djv_380	-7.626606
4djv_388	-8.099206
4djv_399	1.903305
4djv_401	43.831046
4djv_402	27.483916
4djv_406	90.612341
4djv_412	24.740217
4djv_416	2.388406
4djv_421	27.007087
4djv_422	89.870584
4djv_427	47.391991
4djv_431	49.072302
4djv_433	59.031517
4djv_434	127.822038
4djv_436	88.978482
4djv_438	50.633756
4djv_446	66.989998
4djv_447	67.639559
4djv_452	59.094587
4djv_457	41.148915
4djv_467	59.614519
4djv_476	63.03267
4djv_483	33.596795
4djv_491	80.131648
4djv_492	87.684694
4djv_496	71.074395
4djv_497	50.90931
4djv_521	109.34835
4djv_533	108.858342
4djv_544	113.050101
4djv_546	71.275378
4djv_551	52.561468
4djv_557	71.965385
4djv_561	105.711069
4djv_563	52.074828
4djv_570	71.012816
4djv_58	15.731161
4djv_584	109.833961
4djv_590	137.648647
4djv_592	150.509407
4djv_607	115.53372
4djv_612	104.243191
4djv_615	121.089865
4djv_617	90.362702
4djv_637	44.304861
4djv_640	38.461463
4djv_650	23.921276
4djv_659	29.081062
4djv_661	139.542049
4djv_666	95.119296
4djv_672	88.000201
4djv_675	68.413427
4djv_676	83.676569
4djv_677	71.531654
4djv_687	80.518671
4djv_694	87.672116
4djv_696	35.228778
4djv_7	1.211625
4djv_701	14.605394
4djv_823	90.003549
4djv_830	103.812842
4djv_900	35.474478
4djv_913	68.044069
4djv_923	66.330188
4djv_957	55.639609
4djv_97	11.932879
