#code	score
1nvq_402	110.052321
1nvq_405	14.912317
1nvq_410	42.323159
1nvq_412	22.877799
1nvq_424	164.300903
1nvq_427	56.178307
1nvq_431	110.609431
1nvq_439	99.886106
1nvq_444	59.073195
1nvq_446	76.67855
1nvq_451	199.871401
1nvq_461	159.039819
1nvq_464	71.154086
1nvq_473	112.698751
1nvq_477	97.766346
1nvq_481	165.276717
1nvq_490	50.680376
1nvq_491	142.680606
1nvq_498	69.039135
1nvq_500	100.739474
1nvq_513	49.064404
1nvq_522	51.403366
1nvq_524	52.320559
1nvq_543	37.883474
1nvq_548	74.665176
1nvq_553	62.999576
1nvq_555	55.143844
1nvq_559	29.55328
1nvq_564	42.122362
1nvq_566	39.271321
1nvq_573	71.866372
1nvq_583	54.849828
1nvq_588	52.302202
1nvq_600	71.495793
1nvq_605	55.761777
1nvq_606	59.397059
1nvq_632	65.973943
1nvq_634	55.992496
1nvq_672	101.681413
1nvq_674	136.04243
1nvq_687	54.048945
1nvq_689	59.900329
1nvq_692	93.779208
1nvq_708	-2.543085
1nvq_710	-33.70689
1nvq_723	5.812802
1nvq_731	11.832408
1nvq_738	-19.268965
1nvq_740	68.357918
1nvq_742	21.769104
1nvq_743	19.974175
1nvq_745	27.155341
1nvq_746	17.264185
1nvq_747	65.348298
1nvq_752	34.859724
1nvq_759	47.190891
1nvq_760	55.881155
1nvq_761	49.776384
1nvq_762	48.989453
1nvq_765	30.689436
1nvq_766	38.025992
1nvq_767	65.635813
1nvq_770	130.255011
1nvq_771	85.267611
1nvq_772	11.221443
1nvq_775	60.880392
1nvq_776	136.86045
1nvq_777	92.662366
1nvq_778	39.017914
1nvq_783	82.899067
1nvq_867	-1.451855
1nvq_871	8.868092
1nvq_885	46.053601
1nvq_927	-25.083334
1nvq_940	-28.65691
